risk_value,date,daily_variation,trend
950,2019-04-24,90.0,Increase
939,2019-04-25,-11.0,Decrease
963,2019-04-26,24.0,Increase
963,2019-04-27,0.0,No Change
963,2019-04-28,0.0,No Change
939,2019-04-29,-24.0,Decrease
950,2019-04-30,11.0,Increase
960,2019-05-01,10.0,Increase
964,2019-05-02,4.0,Increase
931,2019-05-03,-33.0,Decrease
931,2019-05-04,0.0,No Change
931,2019-05-05,0.0,No Change
916,2019-05-06,-15.0,Decrease
917,2019-05-07,1.0,Increase
901,2019-05-08,-16.0,Decrease
903,2019-05-09,2.0,Increase
898,2019-05-10,-5.0,Decrease
898,2019-05-11,0.0,No Change
898,2019-05-12,0.0,No Change
931,2019-05-13,33.0,Increase
921,2019-05-14,-10.0,Decrease
913,2019-05-15,-8.0,Decrease
918,2019-05-16,5.0,Increase
943,2019-05-17,25.0,Increase
943,2019-05-18,0.0,No Change
943,2019-05-19,0.0,No Change
934,2019-05-20,-9.0,Decrease
885,2019-05-21,-49.0,Decrease
909,2019-05-22,24.0,Increase
919,2019-05-23,10.0,Increase
903,2019-05-24,-16.0,Decrease
903,2019-05-25,0.0,No Change
903,2019-05-26,0.0,No Change
903,2019-05-27,0.0,No Change
920,2019-05-28,17.0,Increase
934,2019-05-29,14.0,Increase
942,2019-05-30,8.0,Increase
985,2019-05-31,43.0,Increase
985,2019-06-01,0.0,No Change
985,2019-06-02,0.0,No Change
1008,2019-06-03,23.0,Increase
969,2019-06-04,-39.0,Decrease
967,2019-06-05,-2.0,Decrease
952,2019-06-06,-15.0,Decrease
947,2019-06-07,-5.0,Decrease
947,2019-06-08,0.0,No Change
947,2019-06-09,0.0,No Change
932,2019-06-10,-15.0,Decrease
904,2019-06-11,-28.0,Decrease
849,2019-06-12,-55.0,Decrease
844,2019-06-13,-5.0,Decrease
845,2019-06-14,1.0,Increase
845,2019-06-15,0.0,No Change
845,2019-06-16,0.0,No Change
850,2019-06-17,5.0,Increase
833,2019-06-18,-17.0,Decrease
826,2019-06-19,-7.0,Decrease
822,2019-06-20,-4.0,Decrease
821,2019-06-21,-1.0,Decrease
821,2019-06-22,0.0,No Change
821,2019-06-23,0.0,No Change
849,2019-06-24,28.0,Increase
875,2019-06-25,26.0,Increase
871,2019-06-26,-4.0,Decrease
856,2019-06-27,-15.0,Decrease
835,2019-06-28,-21.0,Decrease
835,2019-06-29,0.0,No Change
835,2019-06-30,0.0,No Change
813,2019-07-01,-22.0,Decrease
803,2019-07-02,-10.0,Decrease
795,2019-07-03,-8.0,Decrease
795,2019-07-04,0.0,No Change
787,2019-07-05,-8.0,Decrease
787,2019-07-06,0.0,No Change
787,2019-07-07,0.0,No Change
801,2019-07-08,14.0,Increase
786,2019-07-09,-15.0,Decrease
786,2019-07-10,0.0,No Change
787,2019-07-11,1.0,Increase
778,2019-07-12,-9.0,Decrease
778,2019-07-13,0.0,No Change
778,2019-07-14,0.0,No Change
771,2019-07-15,-7.0,Decrease
773,2019-07-16,2.0,Increase
781,2019-07-17,8.0,Increase
790,2019-07-18,9.0,Increase
783,2019-07-19,-7.0,Decrease
783,2019-07-20,0.0,No Change
783,2019-07-21,0.0,No Change
782,2019-07-22,-1.0,Decrease
780,2019-07-23,-2.0,Decrease
810,2019-07-24,30.0,Increase
826,2019-07-25,16.0,Increase
792,2019-07-26,-34.0,Decrease
792,2019-07-27,0.0,No Change
792,2019-07-28,0.0,No Change
785,2019-07-29,-7.0,Decrease
783,2019-07-30,-2.0,Decrease
781,2019-07-31,-2.0,Decrease
815,2019-08-01,34.0,Increase
829,2019-08-02,14.0,Increase
829,2019-08-03,0.0,No Change
829,2019-08-04,0.0,No Change
902,2019-08-05,73.0,Increase
896,2019-08-06,-6.0,Decrease
897,2019-08-07,1.0,Increase
895,2019-08-08,-2.0,Decrease
872,2019-08-09,-23.0,Decrease
872,2019-08-10,0.0,No Change
872,2019-08-11,0.0,No Change
1467,2019-08-12,595.0,Increase
1741,2019-08-13,274.0,Increase
1957,2019-08-14,216.0,Increase
1738,2019-08-15,-219.0,Decrease
1653,2019-08-16,-85.0,Decrease
1653,2019-08-17,0.0,No Change
1653,2019-08-18,0.0,No Change
1879,2019-08-19,226.0,Increase
1866,2019-08-20,-13.0,Decrease
1814,2019-08-21,-52.0,Decrease
1795,2019-08-22,-19.0,Decrease
1807,2019-08-23,12.0,Increase
1807,2019-08-24,0.0,No Change
1807,2019-08-25,0.0,No Change
1815,2019-08-26,8.0,Increase
1990,2019-08-27,175.0,Increase
2072,2019-08-28,82.0,Increase
2272,2019-08-29,200.0,Increase
2532,2019-08-30,260.0,Increase
2532,2019-08-31,0.0,No Change
2532,2019-09-01,0.0,No Change
2532,2019-09-02,0.0,No Change
2523,2019-09-03,-9.0,Decrease
2336,2019-09-04,-187.0,Decrease
